scRNA_guide_name,count_D0_original,count_D0_repA,count_D0_repB,count_D7_original,scRNA_count,count_D0_mean,is_NC,target_gene,category_D7,category_scRNA
HKR1_-_37808843.23-P1-1,0.0,30.005301806371353,51.801961342726116,49.481401920274244,60.23699359290989,40.90363157454873,False,HKR1,none,none
HKR1_-_37808843.23-P1-2,166.50993704897445,112.1937371890407,53.00665811813835,82.46900320045707,114.80462308295768,82.60019765358953,False,HKR1,none,none
HKR1_+_37808883.23-P1-1,124.69907179879145,144.80819567422697,136.13073562158257,140.19730544077703,221.81387052447997,140.46946564790477,False,HKR1,none,none
HKR1_+_37808883.23-P1-2,77.02001493454766,96.5387971161513,173.47633565936187,199.57498774510614,199.13641411303152,135.00756638775658,False,HKR1,none,none
HKR1_+_37825600.23-P2-1,0.0,26.091566788149002,51.801961342726116,21.44194083211884,32.59884359145712,38.94676406543756,False,HKR1,none,none
HKR1_+_37825600.23-P2-2,161.37526938667128,92.62506209792896,118.06028399039904,62.67644243234737,115.51329359581544,105.342673044164,False,HKR1,none,none
HKR1_+_37825603.23-P2-1,22.005718552727902,32.614458485186255,56.62074844437505,37.93574147221025,89.2924846200782,44.61760346478066,False,HKR1,none,none
HKR1_+_37825603.23-P2-2,40.34381734666782,13.045783394074501,15.661058080359055,9.89628038405485,12.047398718581979,14.353420737216778,False,HKR1,none,none
HKR1_-_37825613.23-P2-1,0.0,58.70602527333526,42.164387139428236,56.07892217631081,28.346820514310537,50.43520620638175,False,HKR1,none,none
HKR1_-_37825613.23-P2-2,7.3352395175759675,27.396145127556455,38.55029681319153,37.93574147221025,19.134103847159615,32.973220970373994,False,HKR1,none,none
HLF_-_53342349.23-P1-1,190.71622745697516,82.18843538266935,66.25832264767293,135.2491652487496,88.58381410722043,74.22337901517113,False,HLF,none,none
HLF_-_53342349.23-P1-2,183.38098793939918,204.81879928696966,216.84541957420234,188.02932729704213,311.8150256574159,210.832109430586,False,HLF,none,none
HLF_+_53342379.23-P1-1,121.76497599176106,157.85397906830147,212.0266324725534,115.4566044806399,295.5156038616874,184.94030577042741,False,HLF,none,none
HLF_+_53342379.23-P1-2,245.73052383879494,193.0775942323026,232.5064776545614,245.7576295373621,238.1132923202085,212.79203594343198,False,HLF,none,none
HLF_+_53342441.23-P1-1,0.0,19.568675091111754,13.251664529534587,19.7925607681097,34.724855130030406,16.41016981032317,False,HLF,none,none
HLF_+_53342441.23-P1-2,51.346676623031776,127.84867726193012,93.96634848215434,122.05412473667647,126.1433512886819,110.90751287204223,False,HLF,none,none
HLF_+_53345003.23-P2-1,121.03145204000347,56.09686859452035,43.369083914840466,82.46900320045707,90.70982564579371,49.73297625468041,False,HLF,none,none
HLF_+_53345003.23-P2-2,36.676197587879834,41.7465068610384,55.416051668962815,107.2097041605942,41.81156025860805,48.5812792650006,False,HLF,none,none
HLF_-_53345055.23-P2-1,0.0,35.22361516400115,51.801961342726116,72.57272281640223,60.94566410576766,43.51278825336364,False,HLF,none,none
HLF_-_53345055.23-P2-2,47.67905686424379,101.75711047378111,95.17104525756658,117.10598454464905,70.86705128577636,98.46407786567384,False,HLF,none,none
HLF_-_53345193.23-P2-1,44.011437105455805,36.5281935034086,56.62074844437505,37.93574147221025,63.78034615719871,46.57447097389183,False,HLF,none,none
HLF_-_53345193.23-P2-2,91.69049396969959,41.7465068610384,38.55029681319153,44.53326172824682,54.567629490047786,40.14840183711496,False,HLF,none,none
HLTF_+_148803913.23-P1P2-1,33.008577829091855,31.309880145778802,33.731509711542586,21.44194083211884,24.094797437163958,32.520694928660696,False,HLTF,none,none
HLTF_+_148803913.23-P1P2-2,18.338098793939917,52.183133576298005,27.708025834481408,54.42954211230167,43.22890128432357,39.945579705389704,False,HLTF,none,none
HLTF_-_148804265.23-P1P2-1,47.67905686424379,50.878555236890556,49.39256779190164,24.740700960137122,61.65433461862541,50.1355615143961,False,HLTF,none,none
HLTF_-_148804265.23-P1P2-2,0.0,87.40674874029915,121.67437431663575,135.2491652487496,102.7572243643757,104.54056152846745,False,HLTF,none,none
HLTF_+_148804281.23-P1P2-1,77.02001493454766,211.34169098400693,146.97300660029268,74.22210288041137,253.70404360307933,179.1573487921498,False,HLTF,none,none
HLTF_+_148804281.23-P1P2-2,51.346676623031776,54.79229025511291,59.03014199519952,113.80722441663076,86.45780256864714,56.911216125156216,False,HLTF,none,none
HLX_+_221053023.23-P1P2-1,132.03431131636742,44.3556635398533,75.89589685097081,24.740700960137122,43.937571797181334,60.12578019541206,False,HLX,none,none
HLX_+_221053023.23-P1P2-2,3.6676197587879837,24.78698844874155,54.211354893550585,9.89628038405485,48.189594874327916,39.499171671146065,False,HLX,none,none
HLX_+_221053029.23-P1P2-1,146.70479035151934,169.5951841229685,103.60392268545223,145.14544563280447,250.1606910387905,136.59955340421038,False,HLX,none,none
HLX_+_221053029.23-P1P2-2,139.36955083394338,88.7113270797066,65.05362587226071,32.98760128018283,37.55953718146146,76.88247647598365,False,HLX,none,none
HLX_+_221053243.23-P1P2-1,29.34095807030387,45.66024187926075,62.64423232143622,77.52086300842966,45.35491282289686,54.152237100348486,False,HLX,none,none
HLX_+_221053243.23-P1P2-2,0.0,58.70602527333526,49.39256779190164,24.740700960137122,34.01618461717265,54.04929653261845,False,HLX,none,none
HMBOX1_+_28748118.23-P1P2-1,25.673338311515888,40.44192852163095,18.070451631183527,37.93574147221025,25.512138462879484,29.256190076407236,False,HMBOX1,none,none
HMBOX1_+_28748118.23-P1P2-2,73.35239517575967,80.8838570432619,125.28846464287244,69.27396268838393,127.56069231439741,103.08616084306718,False,HMBOX1,none,none
HMBOX1_+_28748129.23-P1P2-1,0.0,14.35036173348195,15.661058080359055,3.298760128018283,12.756069231439742,15.005709906920503,False,HMBOX1,none,none
HMBOX1_+_28748129.23-P1P2-2,51.346676623031776,19.568675091111754,46.98317424107717,3.298760128018283,27.638150001452775,33.27592466609446,False,HMBOX1,deplete,none
HMBOX1_-_28748195.23-P1P2-1,47.67905686424379,27.396145127556455,62.64423232143622,16.493800640091415,71.5757217986341,45.020188724496336,False,HMBOX1,none,none
HMBOX1_-_28748195.23-P1P2-2,55.014296381819754,46.96482021866821,73.48650330014634,29.688841152164546,71.5757217986341,60.225661759407274,False,HMBOX1,none,none
HMG20A_-_77713273.23-P1P2-1,194.38384721576313,33.9190368245937,36.140903262367054,51.13078198428338,37.55953718146146,35.029970043480375,False,HMG20A,none,none
HMG20A_-_77713273.23-P1P2-2,0.0,75.6655436856321,46.98317424107717,31.338221216173686,61.65433461862541,61.32435896335464,False,HMG20A,none,none
HMG20A_-_77713295.23-P1P2-1,0.0,16.95951841229685,4.818787101648941,3.298760128018283,0.0,10.889152756972894,False,HMG20A,none,none
HMG20A_-_77713295.23-P1P2-2,55.014296381819754,23.482410109334104,31.32211616071811,29.688841152164546,28.346820514310537,27.402263135026107,False,HMG20A,none,none
HMG20A_-_77713468.23-P1P2-1,0.0,50.878555236890556,37.34560003777929,90.71590352050279,61.65433461862541,44.11207763733492,False,HMG20A,none,none
HMG20A_-_77713468.23-P1P2-2,22.005718552727902,37.83277184281605,28.912722609893645,37.93574147221025,43.937571797181334,33.372747226354846,False,HMG20A,none,none
HMG20B_+_3573002.23-P1-1,3.6676197587879837,172.20434080178342,85.29253169918624,87.4171433924845,85.04046154293161,128.74843625048481,False,HMG20B,none,none
HMG20B_+_3573002.23-P1-2,62.349535899395725,71.75180866740975,67.46301942308517,26.390081024146266,34.01618461717265,69.60741404524745,False,HMG20B,none,none
HMG20B_+_3573017.23-P1-1,117.36383228121548,228.30120939630376,281.89904544646305,127.0022649287039,245.9086679616439,255.1001274213834,False,HMG20B,none,none
HMG20B_+_3573017.23-P1-2,40.34381734666782,122.89127957218182,157.8152775790028,79.1702430724388,202.67976667732037,140.3532785755923,False,HMG20B,none,none
HMG20B_-_3573204.23-P1-1,0.0,103.06168881318855,43.369083914840466,28.039461088155406,55.984970515763315,73.2153863640145,False,HMG20B,none,none
HMG20B_-_3573204.23-P1-2,0.0,134.37156895896737,107.21801301168894,74.22210288041137,58.1109820543366,120.79479098532815,False,HMG20B,none,none
HMG20B_-_3574396.23-P2-1,84.35525445212363,69.14265198859485,78.30529040179529,54.42954211230167,94.9618487229403,73.72397119519508,False,HMG20B,none,none
HMG20B_-_3574396.23-P2-2,227.39242504485497,143.5036173348195,144.56361304946822,260.60205011344436,267.8774538602346,144.03361519214386,False,HMG20B,none,none
HMG20B_-_3574408.23-P2-1,154.04002986909532,52.183133576298005,71.07710974932188,46.182641792255964,22.67745641144843,61.63012166280994,False,HMG20B,none,none
HMG20B_-_3574408.23-P2-2,315.41529925576657,63.92433863096506,93.96634848215434,176.48366684897815,101.33988333866019,78.9453435565597,False,HMG20B,none,none
HMG20B_-_3574459.23-P2-1,0.0,26.091566788149002,72.28180652473411,26.71995703694809,67.32369872148752,49.18668665644155,False,HMG20B,none,none
HMG20B_-_3574459.23-P2-2,110.02859276363951,90.01590541911406,51.801961342726116,16.493800640091415,70.15838077291858,70.90893338092009,False,HMG20B,deplete,none
HMGA1_+_34204661.23-P1P2-1,113.69621252242749,104.36626715259601,114.44619366416234,69.27396268838393,99.92254231294464,109.40623040837917,False,HMGA1,none,none
HMGA1_+_34204661.23-P1P2-2,0.0,33.9190368245937,38.55029681319153,59.37768230432909,40.39421923289252,36.23466681889261,False,HMGA1,none,none
HMGA1_-_34204692.23-P1P2-1,0.0,11.741205054667052,9.637574203297882,31.338221216173686,34.01618461717265,10.689389628982468,False,HMGA1,none,none
HMGA1_-_34204692.23-P1P2-2,0.0,1.30457833940745,2.4093935508244706,0.0,0.0,1.8569859451159603,False,HMGA1,none,none
HMGA1_-_34204861.23-P1P2-1,102.69335324606355,87.66766440818064,99.98983235921553,131.95040512073132,180.00231026587193,93.82874838369808,False,HMGA1,none,none
HMGA1_-_34204861.23-P1P2-2,44.011437105455805,16.95951841229685,42.164387139428236,42.88388166423768,50.315606412901204,29.561952775862544,False,HMGA1,none,none
HMGA2_+_66218840.23-P1P2-1,0.0,91.3204837585215,145.76830982488048,70.92334275239308,0.0,118.54439679170099,False,HMGA2,none,deplete
HMGA2_+_66218840.23-P1P2-2,110.02859276363951,106.97542383141091,120.46967754122352,100.61218390455763,76.53641538863846,113.72255068631722,False,HMGA2,none,none
HMGA2_-_66218885.23-P1P2-1,91.69049396969959,75.6655436856321,43.369083914840466,32.98760128018283,86.45780256864714,59.51731380023628,False,HMGA2,none,none
HMGA2_-_66218885.23-P1P2-2,44.011437105455805,84.79759206148425,90.35225815591764,54.42954211230167,53.85895897719002,87.57492510870094,False,HMGA2,none,none
HMGA2_+_66218958.23-P1P2-1,33.008577829091855,73.0563870068172,31.32211616071811,80.81962313644793,39.68554872003475,52.18925158376766,False,HMGA2,none,none
HMGA2_+_66218958.23-P1P2-2,0.0,65.22891697037251,40.95969036401599,39.5851215362194,31.890173078599354,53.094303667194254,False,HMGA2,none,none
HMGB1_-_31039806.23-P1-1,7.3352395175759675,30.005301806371353,72.28180652473411,9.89628038405485,38.26820769431923,51.14355416555273,False,HMGB1,deplete,none
HMGB1_-_31039806.23-P1-2,183.38098793939918,105.67084549200347,173.23539630427942,184.73056716902386,90.00115513293596,139.45312089814144,False,HMGB1,none,none
HMGB1_+_31039909.23-P1-1,69.68477541697169,30.005301806371353,3.6140903262367057,13.195040512073133,0.0,16.809696066304028,False,HMGB1,none,none
HMGB1_+_31039909.23-P1-2,58.68191614060774,69.14265198859485,68.66771619849742,59.37768230432909,63.07167564434095,68.90518409354613,False,HMGB1,none,none
HMGB1_-_31040100.23-P1-1,58.68191614060774,30.005301806371353,14.456361304946823,84.11838326446622,63.07167564434095,22.230831555659087,False,HMGB1,none,none
HMGB1_-_31040100.23-P1-2,58.68191614060774,22.17783176992665,26.503329059069173,16.493800640091415,48.189594874327916,24.340580414497914,False,HMGB1,none,none
HMGB1_-_31191447.23-P2-1,73.35239517575967,65.22891697037251,68.66771619849742,28.039461088155406,41.10288974575028,66.94831658443496,False,HMGB1,none,none
HMGB1_-_31191447.23-P2-2,77.02001493454766,216.56000434163673,158.7790349993326,176.48366684897815,185.67167436873402,187.66951967048465,False,HMGB1,none,none
HMGB1_+_31191616.23-P2-1,0.0,3.9137350182223503,12.046967754122353,0.0,0.0,7.980351386172352,False,HMGB1,none,none
HMGB1_+_31191616.23-P2-2,0.0,3.9137350182223503,0.0,16.493800640091415,0.0,1.9568675091111751,False,HMGB1,none,none
HMGB1_-_31191681.23-P2-1,234.72766456243096,109.58458051022582,104.80861946086446,163.28862633690503,85.04046154293161,107.19659998554513,False,HMGB1,none,none
HMGB1_-_31191681.23-P2-2,216.38956576849105,100.45253213437366,106.0133162362767,97.31342377653935,103.46589487723345,103.23292418532517,False,HMGB1,none,none
HMGB2_-_174255470.23-P1P2-1,22.005718552727902,108.28000217081836,96.37574203297882,113.80722441663076,134.64739744297503,102.32787210189859,False,HMGB2,none,none
HMGB2_-_174255470.23-P1P2-2,22.005718552727902,40.44192852163095,57.82544521978729,49.81127793307607,31.181502565741592,49.13368687070912,False,HMGB2,none,none
HMGB2_+_174255479.23-P1P2-1,88.02287421091161,207.42795596578455,154.20118725276612,120.40474467266733,115.51329359581544,180.81457160927533,False,HMGB2,none,none
HMGB2_+_174255479.23-P1P2-2,58.68191614060774,66.53349530977995,46.98317424107717,32.98760128018283,12.047398718581979,56.758334775428565,False,HMGB2,none,deplete
HMGB2_+_174255529.23-P1P2-1,62.349535899395725,78.27470036444701,44.5737806902527,37.93574147221025,96.37918974865583,61.42424052734985,False,HMGB2,none,none
HMGB2_+_174255529.23-P1P2-2,88.02287421091161,111.41099018539623,112.03680011333788,105.56032409658506,183.54566283016072,111.72389514936705,False,HMGB2,none,none
HMGB3_+_150151953.23-P1P2-1,568.4810626121375,196.99132925052496,191.5467872905454,203.20362388592625,0.0,194.2690582705352,False,HMGB3,none,deplete
HMGB3_+_150151953.23-P1P2-2,0.0,18.2640967517043,21.684541957420233,21.44194083211884,45.35491282289686,19.97431935456227,False,HMGB3,none,none
HMGB3_-_150152173.23-P1P2-1,0.0,6.522891697037251,31.32211616071811,0.0,0.0,18.92250392887768,False,HMGB3,none,none
HMGB3_-_150152173.23-P1P2-2,77.75353888630525,30.005301806371353,39.75499358860376,57.72830224031995,11.338728205724214,34.88014769748756,False,HMGB3,none,none
HMGB3_-_150152195.23-P1P2-1,139.36955083394338,41.7465068610384,53.00665811813835,46.182641792255964,50.315606412901204,47.37658248958837,False,HMGB3,none,none
HMGB3_-_150152195.23-P1P2-2,146.70479035151934,216.56000434163673,121.67437431663575,174.834286784969,226.06589360162656,169.11718932913624,False,HMGB3,none,none
HMGB4_+_34329660.23-P1P2-1,0.0,32.614458485186255,30.11741938530588,34.636981344191966,56.69364102862107,31.365938935246067,False,HMGB4,none,none
HMGB4_+_34329660.23-P1P2-2,0.0,53.487711915705454,67.46301942308517,26.390081024146266,77.95375641435398,60.475365669395316,False,HMGB4,none,none
HMGB4_-_34329734.23-P1P2-1,55.014296381819754,36.78910917129009,26.503329059069173,54.42954211230167,40.39421923289252,31.646219115179633,False,HMGB4,none,none
HMGB4_-_34329734.23-P1P2-2,58.68191614060774,19.568675091111754,32.526812936130355,72.57272281640223,41.10288974575028,26.047744013621056,False,HMGB4,none,none
HMGB4_+_34329892.23-P1P2-1,40.34381734666782,44.3556635398533,56.62074844437505,72.57272281640223,43.22890128432357,50.488205992114175,False,HMGB4,none,none
HMGB4_+_34329892.23-P1P2-2,183.38098793939918,20.8732534305192,44.5737806902527,69.27396268838393,62.363005131483185,32.723517060385944,False,HMGB4,none,none
HMGN2_-_26799202.23-P1P2-1,0.0,69.14265198859485,56.62074844437505,52.78016204829253,114.80462308295768,62.88170021648495,False,HMGN2,none,none
HMGN2_-_26799202.23-P1P2-2,117.36383228121548,78.27470036444701,57.82544521978729,62.67644243234737,136.77340898154833,68.05007279211715,False,HMGN2,none,none
HMGN2_-_26799315.23-P1P2-1,73.35239517575967,57.4014469339278,86.73816782968093,51.13078198428338,110.5526000058111,72.06980738180437,False,HMGN2,none,none
HMGN2_-_26799315.23-P1P2-2,47.67905686424379,95.23421877674386,96.37574203297882,29.688841152164546,132.52138590440177,95.80498040486134,False,HMGN2,none,none
HMGN2_+_26799363.23-P1P2-1,0.0,19.568675091111754,8.432877427885646,11.545660448063991,0.0,14.0007762594987,False,HMGN2,none,none
HMGN2_+_26799363.23-P1P2-2,99.02573348727556,224.3874743780814,163.83876145606396,163.28862633690503,0.0,194.11311791707269,False,HMGN2,none,deplete
HMGN3_-_79944391.23-P1P2-1,172.37812866303526,138.2853039771897,152.9964904773539,191.3280874250604,103.46589487723345,145.6408972272718,False,HMGN3,none,none
HMGN3_-_79944391.23-P1P2-2,77.02001493454766,83.4930137220768,97.58043880839105,103.91094403257593,81.4971089786428,90.53672626523392,False,HMGN3,none,none
HMGN3_+_79944392.23-P1P2-1,69.68477541697169,82.18843538266935,101.19452913462774,118.75536460865818,107.00924744152229,91.69148225864855,False,HMGN3,none,none
HMGN3_+_79944392.23-P1P2-2,0.0,131.76241228015246,112.03680011333788,77.52086300842966,173.62427565015204,121.89960619674517,False,HMGN3,none,none
HMGN3_+_79944440.23-P1P2-1,0.0,23.482410109334104,26.503329059069173,21.44194083211884,4.252023077146581,24.99286958420164,False,HMGN3,none,deplete
HMGN3_+_79944440.23-P1P2-2,40.34381734666782,35.22361516400115,22.889238732832467,11.545660448063991,22.67745641144843,29.05642694841681,False,HMGN3,none,none
HMGXB3_+_149380294.23-P1P2-1,88.02287421091161,61.315181952150155,24.093935508244705,13.195040512073133,36.142196155745935,42.704558730197434,False,HMGXB3,none,none
HMGXB3_+_149380294.23-P1P2-2,47.67905686424379,30.005301806371353,12.046967754122353,75.8714829444205,24.803467950021723,21.026134780246853,False,HMGXB3,none,none
HMGXB3_+_149380304.23-P1P2-1,0.0,49.5739768974831,37.34560003777929,24.740700960137122,24.094797437163958,43.4597884676312,False,HMGXB3,none,none
HMGXB3_+_149380304.23-P1P2-2,25.673338311515888,15.654940072889401,9.637574203297882,8.246900320045707,0.0,12.646257138093642,False,HMGXB3,none,none
HMGXB3_+_149380346.23-P1P2-1,0.0,16.95951841229685,37.34560003777929,34.636981344191966,12.756069231439742,27.15255922503807,False,HMGXB3,none,none
HMGXB3_+_149380346.23-P1P2-2,0.0,40.44192852163095,43.369083914840466,42.88388166423768,51.732947438616726,41.90550621823571,False,HMGXB3,none,none
HMGXB4_-_35653516.23-P1P2-1,113.69621252242749,75.6655436856321,75.89589685097081,82.46900320045707,39.68554872003475,75.78072026830145,False,HMGXB4,none,none
HMGXB4_-_35653516.23-P1P2-2,29.34095807030387,140.8944606560046,120.46967754122352,107.2097041605942,147.4034666744148,130.68206909861408,False,HMGXB4,none,none
HMGXB4_+_35653540.23-P1P2-1,124.69907179879145,62.619760291557604,72.28180652473411,67.6245826243748,144.56878462298374,67.45078340814585,False,HMGXB4,none,none
HMGXB4_+_35653540.23-P1P2-2,113.69621252242749,173.50891914119086,122.879071092048,148.44420576082274,240.2393038587818,148.19399511661942,False,HMGXB4,none,none
HMGXB4_-_35653556.23-P1P2-1,124.69907179879145,139.58988231659717,43.369083914840466,79.1702430724388,136.77340898154833,91.47948311571882,False,HMGXB4,none,none
HMGXB4_-_35653556.23-P1P2-2,0.0,65.22891697037251,118.06028399039904,123.70350480068562,59.528323080052125,91.64460048038578,False,HMGXB4,none,none
HMX1_+_8873528.23-P1P2-1,73.35239517575967,66.53349530977995,66.25832264767293,62.67644243234737,130.39537436582847,66.39590897872644,False,HMX1,none,none
HMX1_+_8873528.23-P1P2-2,47.67905686424379,87.40674874029915,220.45950990043903,354.6167137619654,0.0,153.9331293203691,False,HMX1,none,deplete
HMX1_+_8873559.23-P1P2-1,69.68477541697169,88.7113270797066,48.18787101648941,28.039461088155406,70.86705128577636,68.44959904809801,False,HMX1,none,none
HMX1_+_8873559.23-P1P2-2,58.68191614060774,36.5281935034086,118.06028399039904,23.091320896127982,97.0878602615136,77.29423874690383,False,HMX1,none,none
HMX1_+_8873571.23-P1P2-1,143.03717059273137,190.46843755348772,152.9964904773539,133.59978518474048,406.0682038674984,171.73246401542082,False,HMX1,none,none
HMX1_+_8873571.23-P1P2-2,95.35811372848758,43.051085200445854,76.85965427130061,54.42954211230167,106.30057692866451,59.955369735873234,False,HMX1,none,none
HMX2_-_124907698.23-P1P2-1,51.346676623031776,155.50573805736806,99.98983235921553,90.71590352050279,123.30866923725083,127.74778520829179,False,HMX2,none,none
HMX2_-_124907698.23-P1P2-2,84.35525445212363,86.10217040089171,102.39922591003999,123.70350480068562,76.53641538863846,94.25069815546584,False,HMX2,none,none
HMX2_+_124907712.23-P1P2-1,84.35525445212363,69.14265198859485,179.25888018134057,18.14318070410056,179.29363975301413,124.20076608496771,False,HMX2,deplete,none
HMX2_+_124907712.23-P1P2-2,77.02001493454766,105.67084549200347,150.5870969265294,94.01466364852106,190.63236795873837,128.12897120926644,False,HMX2,none,none
HMX2_-_124907719.23-P1P2-1,22.005718552727902,86.10217040089171,49.39256779190164,29.688841152164546,115.51329359581544,67.74736909639668,False,HMX2,none,none
HMX2_-_124907719.23-P1P2-2,14.670479035151935,13.045783394074501,16.865754855771293,16.493800640091415,0.0,14.955769124922897,False,HMX2,none,none
HMX3_+_124895494.23-P1P2-1,0.0,2.6091566788149,2.4093935508244706,1.6493800640091416,0.0,2.509275114819685,False,HMX3,none,none
HMX3_+_124895494.23-P1P2-2,0.0,10.4366267152596,2.4093935508244706,1.6493800640091416,0.0,6.423010133042035,False,HMX3,none,none
HMX3_-_124895584.23-P1P2-1,99.02573348727556,49.5739768974831,69.87241297390963,69.27396268838393,23.386126924306193,59.72319493569637,False,HMX3,none,none
HMX3_-_124895584.23-P1P2-2,170.17755680776244,271.6132102646311,303.58358740388326,227.61444883326152,441.5017295103866,287.5983988342572,False,HMX3,none,none
HMX3_+_124895716.23-P1P2-1,77.02001493454766,93.92964043733642,116.85558721498681,90.71590352050279,210.47514231875576,105.39261382616161,False,HMX3,none,none
HMX3_+_124895716.23-P1P2-2,0.0,5.2183133576298,0.0,0.0,0.0,2.6091566788149,False,HMX3,none,none
HNF1A_-_121416373.23-P1P2-1,102.69335324606355,70.4472303280023,84.32877427885647,42.88388166423768,44.6462423100391,77.38800230342939,False,HNF1A,none,none
HNF1A_-_121416373.23-P1P2-2,66.7506796099413,129.15325560133755,140.94952272323152,145.14544563280447,159.45086539299677,135.05138916228452,False,HNF1A,none,none
HNF1A_+_121416374.23-P1P2-1,77.02001493454766,142.19903899541208,138.54012917240706,79.1702430724388,175.75028718872534,140.36958408390956,False,HNF1A,none,none
HNF1A_+_121416374.23-P1P2-2,0.0,11.741205054667052,36.140903262367054,9.89628038405485,4.960693590004344,23.941054158517055,False,HNF1A,none,deplete
HNF1A_-_121416630.23-P1P2-1,69.68477541697169,133.0669906195599,131.31194851993362,143.4960655687953,180.00231026587193,132.18946956974676,False,HNF1A,none,none
HNF1A_-_121416630.23-P1P2-2,73.35239517575967,32.614458485186255,38.55029681319153,112.15784435262162,25.512138462879484,35.58237764918889,False,HNF1A,none,none
HNF1B_+_36104978.23-P1P2-1,36.676197587879834,27.396145127556455,51.801961342726116,74.22210288041137,55.984970515763315,39.599053235141284,False,HNF1B,none,none
HNF1B_+_36104978.23-P1P2-2,33.008577829091855,49.5739768974831,101.19452913462774,72.57272281640223,104.883235902949,75.38425301605542,False,HNF1B,none,none
HNF1B_+_36104986.23-P1P2-1,33.008577829091855,43.051085200445854,63.848929096848465,59.37768230432909,78.66242692721174,53.45000714864716,False,HNF1B,none,none
HNF1B_+_36104986.23-P1P2-2,40.34381734666782,88.7113270797066,106.0133162362767,75.8714829444205,145.98612564869927,97.36232165799166,False,HNF1B,none,none
HNF1B_-_36105012.23-P1P2-1,33.008577829091855,49.5739768974831,80.71468395261977,107.2097041605942,48.898265387185674,65.14433042505144,False,HNF1B,none,none
HNF1B_-_36105012.23-P1P2-2,0.0,0.0,0.0,0.0,0.0,0.0,False,HNF1B,none,none
HNF4A_+_43029956.23-P1P2-1,187.04860769818717,152.63566571067165,185.52330341348423,110.50846428861249,301.18496796454946,169.07948456207794,False,HNF4A,none,none
HNF4A_+_43029956.23-P1P2-2,69.68477541697169,54.79229025511291,51.801961342726116,52.78016204829253,44.6462423100391,53.29712579891951,False,HNF4A,none,none
HNF4A_-_43029982.23-P1P2-1,132.767835268125,82.18843538266935,73.48650330014634,52.78016204829253,41.81156025860805,77.83746934140785,False,HNF4A,none,none
HNF4A_-_43029982.23-P1P2-2,143.03717059273137,232.47586008240762,227.68769055291244,186.379947233033,136.0647384686906,230.08177531766003,False,HNF4A,none,none
HNF4A_-_43030137.23-P1P2-1,40.34381734666782,61.315181952150155,30.11741938530588,31.338221216173686,55.984970515763315,45.71630066872802,False,HNF4A,none,none
HNF4A_-_43030137.23-P1P2-2,0.0,15.654940072889401,16.865754855771293,13.195040512073133,20.55144487287514,16.260347464330348,False,HNF4A,none,none
HNF4G_+_76320133.23-P1-1,69.68477541697169,6.522891697037251,2.4093935508244706,6.597520256036566,0.0,4.46614262393086,False,HNF4G,none,none
HNF4G_+_76320133.23-P1-2,0.0,15.654940072889401,33.731509711542586,19.7925607681097,17.71676282144409,24.693224892215994,False,HNF4G,none,none
HNF4G_-_76320305.23-P1-1,73.35239517575967,9.13204837585215,69.87241297390963,18.14318070410056,55.984970515763315,39.50223067488089,False,HNF4G,none,none
HNF4G_-_76320305.23-P1-2,0.0,6.522891697037251,8.432877427885646,13.195040512073133,0.0,7.4778845624614485,False,HNF4G,none,none
HNF4G_+_76320311.23-P1-1,0.0,36.5281935034086,24.093935508244705,6.597520256036566,9.212716667150925,30.311064505826653,False,HNF4G,deplete,none
HNF4G_+_76320311.23-P1-2,0.0,44.3556635398533,32.526812936130355,34.636981344191966,49.606935900043446,38.441238237991826,False,HNF4G,none,none
HNF4G_-_76452161.23-P2-1,0.0,79.57927870385446,56.62074844437505,156.69110608086842,75.11907436292292,68.10001357411475,False,HNF4G,none,none
HNF4G_-_76452161.23-P2-2,0.0,49.5739768974831,40.95969036401599,34.636981344191966,54.567629490047786,45.266833630749545,False,HNF4G,none,none
HNF4G_-_76452236.23-P2-1,69.68477541697169,31.309880145778802,16.865754855771293,72.57272281640223,17.008092308586324,24.087817500775046,False,HNF4G,none,none
HNF4G_-_76452236.23-P2-2,55.014296381819754,37.83277184281605,90.35225815591764,44.53326172824682,57.40231154147884,64.09251499936684,False,HNF4G,none,none
HNF4G_-_76452315.23-P2-1,275.0714819090988,40.44192852163095,51.801961342726116,52.78016204829253,72.28439231149187,46.121944932178536,False,HNF4G,none,none
HNF4G_-_76452315.23-P2-2,0.0,56.35778426240184,38.55029681319153,14.844420576082273,21.968785898590667,47.454040537796686,False,HNF4G,none,none
HNRNPK_+_86595098.23-P1P2-1,58.68191614060774,0.0,0.0,3.298760128018283,0.0,0.0,False,HNRNPK,none,none
HNRNPK_+_86595098.23-P1P2-2,0.0,0.0,9.637574203297882,0.0,0.0,4.818787101648941,False,HNRNPK,none,none
HNRNPK_+_86595101.23-P1P2-1,62.349535899395725,65.22891697037251,56.62074844437505,14.844420576082273,34.724855130030406,60.92483270737378,False,HNRNPK,deplete,none
HNRNPK_+_86595101.23-P1P2-2,0.0,9.13204837585215,19.275148406595765,1.6493800640091416,3.543352564288817,14.203598391223958,False,HNRNPK,none,none
HNRNPK_+_86595516.23-P1P2-1,0.0,3.9137350182223503,0.0,0.0,0.0,1.9568675091111751,False,HNRNPK,none,none
HNRNPK_+_86595516.23-P1P2-2,0.0,0.0,0.0,0.0,0.0,0.0,False,HNRNPK,none,none
