,ACTN2_P1P2,ACVR2B_P1P2,ADNP2_P1P2,AFF4_P1P2,BMPR2_P1P2,BNC1_P1P2,BPTF_P1P2,CAMTA2_P1P2,CDX2_P1P2,CHAMP1_P1P2,CHD7_P1P2,CITED2_P1P2,CNBP_P1P2,CREBBP_P1P2,EHMT1_P1P2,EOMES_P1P2,EP300_P1P2,Element1004,Element1006,Element1011,Element1018,Element1019,Element102,Element1022,Element1035,Element1046,Element1066,Element1071,Element1072,Element1079,Element1085,Element109,Element1090,Element1092,Element1099,Element1102,Element1110,Element1118,Element112,Element1127,Element1138,Element1148,Element1149,Element115,Element1150,Element1162,Element1163,Element1167,Element1168,Element1182,Element1194,Element120,Element1212,Element1213,Element1217,Element1218,Element1230,Element1234,Element1235,Element1238,Element1239,Element1248,Element1254,Element1256,Element1257,Element1260,Element1265,Element127,Element13,Element131,Element148,Element149,Element162,Element173,Element174,Element175,Element176,Element177,Element185,Element192,Element204,Element206,Element207,Element211,Element215,Element216,Element224,Element231,Element232,Element236,Element241,Element245,Element25,Element256,Element273,Element278,Element285,Element290,Element291,Element294,Element297,Element298,Element301,Element315,Element321,Element344,Element345,Element36,Element361,Element377,Element383,Element399,Element409,Element410,Element411,Element412,Element421,Element435,Element447,Element448,Element45,Element461,Element466,Element472,Element485,Element494,Element497,Element501,Element502,Element51,Element524,Element525,Element527,Element534,Element535,Element544,Element545,Element549,Element574,Element581,Element583,Element603,Element605,Element608,Element616,Element622,Element624,Element628,Element643,Element649,Element651,Element652,Element653,Element655,Element659,Element672,Element676,Element677,Element688,Element689,Element690,Element692,Element698,Element703,Element720,Element724,Element739,Element76,Element760,Element768,Element769,Element770,Element771,Element779,Element780,Element785,Element786,Element79,Element809,Element810,Element842,Element843,Element857,Element86,Element861,Element867,Element870,Element890,Element891,Element895,Element896,Element897,Element898,Element908,Element909,Element921,Element925,Element926,Element934,Element947,Element954,Element955,Element960,Element961,Element962,Element963,Element964,Element97,Element983,Element989,Element997,FBRSL1_P1P2,FGFR2_P1P2,FOXC1_P1P2,FOXD3_P1,FOXD3_P2,FOXH1_P1P2,GABRB3_P1P2,GATA4_P1P2,GATA6_P1P2,GTF2I_P1P2,HIF1A_P1P2,HMG20A_P1P2,HMGCR_P1P2,HOXB4_P1P2,HRAS_P1,HRAS_P2,IKZF1_P1P2,ISL1_P1,JAG1_P1P2,JAK2_P1P2,KAT7_P1P2,KDM5B_P1P2,KLF12_P1P2,L3MBTL3_P1P2,LEF1_P2,LZTR1_P1P2,LZTS1_P1P2,MAP2K2_P1P2,MAPK1_P1P2,MBD6_P1P2,MEF2A_P1P2,MEF2C_P1P2,MEF2D_P1P2,MEIS1_P1P2,MESP1_P1P2,MTF2_P1P2,MYH11_P1P2,MYH6_P1,MYL7_P1P2,MYOCD_P1P2,MYRF_P1,MYRF_P2,NIPBL_P1P2,NKX2-5_P1P2,NPHP4_P1P2,OVOL1_P1P2,PBX2_P1P2,PCGF2_P1,PCGF6_P1P2,PIGL_P1P2,PIN1_P1P2,PITX2_P1,PLAGL2_P1P2,RAD21_P1P2,RARA_P1,RARA_P2,RBFOX2_P2,RBPJ_P1P2,RCOR2_P1P2,RNF2_P1P2,SHOC2_P1P2,SMAD3_P1P2,SMAD4_P1P2,SMAD5_P1P2,SMAD6_P1P2,SMARCA4_P1P2,SOX10_P1P2,SOX11_P1P2,SOX4_P1,TAF5L_P1P2,TBX20_P1P2,TBX2_P1P2,TBX5_P2,TCF7_P1P2,TFAP2C_P1P2,TFAP4_P1P2,THOC6_P1P2,TNNC1_P1P2,TNNT2_P1P2,TTN_P1,UBR1_P1P2,ZBTB10_P1P2,ZBTB12_P1P2,ZC3H15_P1P2,ZC3H3_P1P2,ZFPM2_P1P2,ZIC5_P1P2,ZNF20_P2,ZNF384_P1P2,ZNF425_P1P2,ZNF436_P1,ZNF460_P1P2,ZNF649_P1P2,ZNF787_P1P2,ZNF814_P1P2,ZSCAN10_P1P2
ACTN2_P1P2,0.0,22.281982421875,31.708740234375,21.0498046875,31.45458984375,6.7071533203125,28.40283203125,13.913818359375,11.8157958984375,29.02490234375,26.4735107421875,22.096923828125,14.0408935546875,11.55517578125,23.047119140625,166.2530517578125,39.55352783203125,6.6060791015625,9.2625732421875,6.501708984375,117.588134765625,24.4468994140625,4.3326416015625,124.0582275390625,11.7120361328125,55.528564453125,7.3902587890625,15.4617919921875,33.750732421875,5.2032470703125,15.1871337890625,16.5211181640625,20.9871826171875,5.4501953125,130.629638671875,26.36181640625,4.286865234375,9.015869140625,14.5782470703125,9.092041015625,6.211181640625,3.451904296875,5.5419921875,6.9248046875,3.5296630859375,11.739013671875,6.0252685546875,14.5557861328125,23.3218994140625,15.8966064453125,22.2017822265625,6.638671875,9.6129150390625,6.2674560546875,21.133544921875,12.403076171875,24.7913818359375,4.615234375,3.6156005859375,17.5078125,4.6300048828125,20.1220703125,3.5302734375,5.203857421875,3.8358154296875,4.56396484375,15.9637451171875,7.309326171875,6.98779296875,4.806396484375,34.15423583984375,14.7554931640625,3.74658203125,4.4688720703125,75.382080078125,34.2239990234375,18.23681640625,16.5750732421875,25.3089599609375,5.2537841796875,4.1385498046875,158.84375,15.257080078125,3.267333984375,6.46875,4.77783203125,5.212158203125,5.853271484375,7.285888671875,6.45166015625,3.9088134765625,13.672607421875,7.1793212890625,6.829833984375,3.270751953125,5.218994140625,8.07373046875,15.6427001953125,34.865966796875,22.605224609375,3.4931640625,8.6241455078125,12.578125,6.7183837890625,15.40576171875,11.590087890625,13.874267578125,15.38671875,4.4227294921875,5.4515380859375,6.34375,4.5247802734375,3.8350830078125,7.8074951171875,15.4747314453125,14.0068359375,25.4935302734375,7.0478515625,40.760009765625,28.4920654296875,23.1619873046875,2.5411376953125,3.4473876953125,4.447021484375,5.1787109375,14.2623291015625,5.86474609375,2.34375,5.25,5.1920166015625,3.41455078125,3.4482421875,8.801513671875,4.832275390625,33.2528076171875,5.80615234375,3.6322021484375,36.4775390625,7.999755859375,17.703857421875,11.3155517578125,4.4873046875,7.5325927734375,7.80419921875,26.14013671875,22.7559814453125,31.5848388671875,5.693359375,15.066162109375,11.811767578125,15.812744140625,21.657958984375,10.0504150390625,7.8001708984375,9.4864501953125,7.3460693359375,4.7464599609375,28.859619140625,2.427001953125,10.5694580078125,10.498779296875,13.1124267578125,2.1353759765625,5.4609375,5.28662109375,2.8551025390625,23.174560546875,8.147705078125,7.6722412109375,3.1719970703125,17.9925537109375,15.0133056640625,57.848388671875,11.860595703125,23.3564453125,11.9208984375,5.4951171875,7.0198974609375,27.1090087890625,16.5885009765625,10.5360107421875,19.3529052734375,4.8876953125,7.8280029296875,6.6114501953125,14.5009765625,7.3272705078125,12.155517578125,8.937744140625,32.4210205078125,15.7752685546875,5.78955078125,38.79248046875,5.300048828125,5.0146484375,7.3946533203125,9.857421875,16.674072265625,7.2181396484375,7.267578125,4.9725341796875,7.650634765625,13.130126953125,19.9969482421875,17.0169677734375,28.3673095703125,28.7664794921875,4.513427734375,11.6820068359375,168.0308837890625,19.3167724609375,11.73291015625,23.2449951171875,34.6419677734375,18.82666015625,16.6624755859375,59.4608154296875,4.689208984375,97.70849609375,12.3592529296875,22.4871826171875,79.0308837890625,24.769287109375,24.1260986328125,25.12646484375,2.6688232421875,4.2322998046875,13.474365234375,309.7369384765625,27.81103515625,7.448486328125,14.7083740234375,36.9241943359375,14.2535400390625,25.634521484375,7.86181640625,19.9459228515625,11.581787109375,6.653564453125,19.87255859375,13.7359619140625,47.8270263671875,73.0924072265625,12.879150390625,24.092529296875,22.7559814453125,57.2344970703125,6.8431396484375,6.3900146484375,8.21923828125,47.6705322265625,17.002197265625,7.4801025390625,21.1737060546875,143.929443359375,11.0718994140625,9.4737548828125,14.6397705078125,18.862548828125,34.3353271484375,41.05841064453125,17.8665771484375,34.6488037109375,26.4305419921875,11.7545166015625,7.1190185546875,6.3421630859375,14.8629150390625,10.21875,78.44287109375,45.4854736328125,35.0079345703125,12.61572265625,23.932861328125,79.546875,15.7398681640625,118.4481201171875,9.266357421875,548.546630859375,80.2493896484375,26.4637451171875,388.01318359375,10.73486328125,31.923828125,25.82763671875,17.396728515625,30.89892578125,30.2872314453125,9.052978515625,5.8681640625,7.286865234375,19.3035888671875,23.749267578125,27.0853271484375,24.826171875,2314.763427734375,23.3609619140625,10.68994140625,29.1351318359375,49.7698974609375,20.765625,19.6279296875,30.9443359375,7.6875,49.6727294921875,5.9727783203125,60.3707275390625
ACVR2B_P1P2,22.281982421875,0.0,36.7587890625,23.40478515625,49.093017578125,28.1690673828125,40.15673828125,42.005859375,28.6192626953125,37.115234375,36.9154052734375,25.328857421875,22.6719970703125,28.8095703125,38.024169921875,124.5374755859375,63.03619384765625,19.7237548828125,21.5128173828125,29.98974609375,113.3681640625,27.9571533203125,21.3140869140625,112.1695556640625,25.3780517578125,65.881591796875,15.4241943359375,23.9849853515625,28.912841796875,18.4219970703125,31.5250244140625,8.5670166015625,5.5802001953125,29.276123046875,110.589111328125,16.3876953125,25.8212890625,19.2890625,39.2178955078125,32.227294921875,22.365966796875,20.037109375,22.106689453125,23.184814453125,24.6666259765625,12.05859375,26.0931396484375,8.5162353515625,13.7510986328125,27.2645263671875,26.5494384765625,18.83154296875,13.8204345703125,17.0533447265625,18.95751953125,16.05322265625,36.4281005859375,20.55029296875,17.6282958984375,38.43994140625,22.5684814453125,12.56494140625,24.023193359375,13.480712890625,19.5579833984375,16.53564453125,17.1724853515625,16.4990234375,13.962158203125,18.634521484375,54.13079833984375,24.4205322265625,24.47314453125,23.0262451171875,56.794677734375,25.6588134765625,15.519287109375,19.4678955078125,28.0467529296875,21.9903564453125,23.6634521484375,206.22607421875,35.90673828125,22.3486328125,26.67626953125,24.4140625,17.447998046875,26.820556640625,25.5712890625,23.12158203125,20.9212646484375,31.165771484375,25.4842529296875,19.35986328125,17.1513671875,18.921875,13.16845703125,14.5946044921875,25.44970703125,17.86865234375,15.9150390625,23.9298095703125,20.052490234375,16.6947021484375,19.642822265625,24.91845703125,21.468994140625,24.822509765625,22.6788330078125,20.1781005859375,9.117431640625,26.4456787109375,24.5933837890625,16.4639892578125,36.5572509765625,18.650390625,34.0296630859375,27.0390625,22.25537109375,18.4676513671875,25.8580322265625,21.0504150390625,21.5970458984375,23.879638671875,22.30322265625,27.9552001953125,18.398681640625,18.677978515625,15.83935546875,23.4752197265625,20.541748046875,21.31201171875,19.21923828125,22.189453125,51.1151123046875,15.68212890625,22.8616943359375,45.9931640625,29.433349609375,11.044189453125,40.6534423828125,27.389404296875,24.5177001953125,30.5224609375,35.44140625,30.9798583984375,43.0789794921875,25.651123046875,15.5,21.434814453125,34.458740234375,45.158203125,25.0845947265625,21.7952880859375,23.2440185546875,17.7589111328125,10.1234130859375,24.588623046875,23.088134765625,27.8194580078125,13.371826171875,29.2830810546875,20.6986083984375,27.225341796875,20.47607421875,20.0831298828125,29.763916015625,31.876708984375,23.0738525390625,20.2593994140625,39.1829833984375,25.8543701171875,72.430419921875,21.58203125,32.1259765625,15.35595703125,19.8564453125,14.7850341796875,27.1387939453125,24.5465087890625,11.1812744140625,15.7774658203125,20.091064453125,19.2635498046875,16.4300537109375,22.275146484375,17.3262939453125,20.051025390625,23.737060546875,6.9039306640625,8.8206787109375,11.99169921875,14.31591796875,22.187255859375,19.282958984375,21.3162841796875,25.2099609375,19.377197265625,19.8868408203125,21.875,13.1485595703125,30.88916015625,29.264404296875,31.5194091796875,34.8140869140625,42.1444091796875,41.9300537109375,28.06884765625,17.8646240234375,177.8572998046875,28.2515869140625,15.056640625,32.0823974609375,43.6925048828125,13.716064453125,8.5513916015625,44.2645263671875,18.297607421875,66.84375,5.8719482421875,20.0137939453125,94.6131591796875,14.338623046875,37.8619384765625,32.46484375,27.6221923828125,23.6995849609375,35.573974609375,315.9844970703125,41.799072265625,23.77734375,20.3062744140625,54.0985107421875,25.9364013671875,5.230712890625,25.44970703125,34.4246826171875,24.3330078125,20.79345703125,19.748046875,16.9644775390625,58.3314208984375,69.6719970703125,29.154296875,33.642333984375,29.7252197265625,41.2613525390625,32.4195556640625,20.4591064453125,24.29052734375,63.4354248046875,29.9228515625,20.5968017578125,48.2261962890625,134.8203125,43.6737060546875,21.0147705078125,32.4364013671875,27.96923828125,11.2005615234375,38.51348876953125,37.3421630859375,53.5401611328125,43.5467529296875,19.7264404296875,11.9957275390625,25.0950927734375,18.8387451171875,22.193115234375,61.49365234375,43.0159912109375,34.0157470703125,5.12451171875,15.576904296875,76.90771484375,23.6512451171875,137.4720458984375,37.95458984375,612.435302734375,90.4547119140625,57.5313720703125,381.58349609375,31.3125,29.628173828125,60.79248046875,14.331787109375,45.582763671875,48.9049072265625,32.408447265625,19.658203125,27.226318359375,54.2171630859375,19.886474609375,32.5753173828125,19.62060546875,2317.645751953125,21.0350341796875,25.683837890625,50.1583251953125,62.6773681640625,54.97900390625,42.69189453125,51.4873046875,16.32275390625,54.0274658203125,19.2489013671875,35.8585205078125
ADNP2_P1P2,31.708740234375,36.7587890625,0.0,14.54541015625,28.740966796875,42.3548583984375,11.885498046875,61.30517578125,48.1307373046875,12.47509765625,11.4332275390625,57.708251953125,22.2642822265625,32.166259765625,42.782470703125,107.2603759765625,94.90948486328125,33.5545654296875,22.3529052734375,43.98681640625,88.678466796875,26.1744384765625,37.9383544921875,120.4178466796875,9.5174560546875,60.495849609375,38.0897216796875,23.6512451171875,26.505126953125,32.3265380859375,39.4442138671875,27.1195068359375,45.2591552734375,44.353759765625,84.1298828125,26.023681640625,36.42919921875,46.880126953125,59.2589111328125,53.08740234375,35.384033203125,33.46630859375,30.31884765625,33.914794921875,33.4029541015625,36.2890625,41.5150146484375,29.0574951171875,22.3289794921875,28.1405029296875,10.4241943359375,31.573486328125,37.0096435546875,36.6778564453125,21.58935546875,16.20654296875,42.0426025390625,33.73095703125,32.2554931640625,64.1005859375,37.7315673828125,47.4755859375,30.494873046875,30.042724609375,29.3812255859375,31.221923828125,44.2471923828125,34.791015625,33.697998046875,36.7353515625,92.63226318359375,47.9859619140625,35.237060546875,38.3638916015625,50.520263671875,27.1295166015625,15.691162109375,15.6092529296875,23.3365478515625,35.6778564453125,35.6197509765625,159.710693359375,57.12939453125,32.406494140625,44.68017578125,38.956787109375,33.83837890625,44.39697265625,45.183349609375,36.110107421875,28.4305419921875,59.75927734375,40.8541259765625,37.227294921875,29.799072265625,36.08935546875,32.0849609375,30.9671630859375,37.2841796875,32.660888671875,33.720458984375,48.4527587890625,31.94384765625,31.9647216796875,11.833251953125,42.95068359375,39.727294921875,9.377685546875,36.3758544921875,34.3809814453125,27.7685546875,36.2813720703125,35.5943603515625,32.0408935546875,60.5670166015625,33.56982421875,17.6185302734375,32.927978515625,17.10205078125,12.7513427734375,13.1761474609375,28.0928955078125,32.4527587890625,31.55224609375,36.3544921875,14.4046630859375,32.805419921875,29.4052734375,30.133056640625,29.7196044921875,32.064697265625,32.459228515625,38.078857421875,38.053955078125,39.8443603515625,30.836181640625,31.1065673828125,23.33642578125,47.575439453125,13.14453125,57.6810302734375,35.316162109375,31.6988525390625,39.4775390625,85.984375,64.1783447265625,27.1707763671875,22.82275390625,43.251708984375,33.879638671875,39.120361328125,62.6396484375,22.3326416015625,39.4617919921875,12.5435791015625,35.7064208984375,26.5335693359375,30.02197265625,29.437744140625,51.5133056640625,33.841796875,45.4964599609375,26.8184814453125,37.50830078125,35.310791015625,30.2537841796875,15.746337890625,34.316650390625,31.9207763671875,32.7550048828125,34.3138427734375,23.7445068359375,50.583251953125,41.94677734375,58.162109375,34.5830078125,34.546875,31.6072998046875,12.5384521484375,14.0081787109375,18.9949951171875,25.0660400390625,36.43017578125,37.0382080078125,33.2742919921875,24.182373046875,37.7579345703125,37.335693359375,41.403076171875,41.9527587890625,17.0924072265625,31.04541015625,27.6259765625,35.367919921875,34.131591796875,35.8465576171875,15.814697265625,44.288818359375,37.7545166015625,38.57568359375,30.4671630859375,45.365478515625,48.532470703125,47.7569580078125,51.1485595703125,64.9681396484375,66.0343017578125,41.577392578125,33.9466552734375,85.7130126953125,12.2613525390625,40.783203125,16.5679931640625,10.5152587890625,27.85986328125,25.6458740234375,93.1146240234375,33.232421875,80.720458984375,33.3499755859375,18.9256591796875,140.3560791015625,44.05419921875,44.3873291015625,73.631103515625,35.4815673828125,29.8353271484375,55.322509765625,185.7630615234375,73.504150390625,39.76220703125,55.5191650390625,27.5738525390625,17.5635986328125,52.110107421875,41.800048828125,56.7274169921875,44.970703125,41.391357421875,35.353271484375,27.8836669921875,12.7105712890625,30.3956298828125,9.469970703125,51.30322265625,13.0201416015625,23.3807373046875,41.1573486328125,30.7015380859375,39.95263671875,27.2525634765625,58.024658203125,40.7496337890625,53.7332763671875,127.29638671875,55.2501220703125,40.0855712890625,49.2349853515625,8.150634765625,33.9910888671875,95.19024658203125,61.9188232421875,78.9769287109375,15.9183349609375,42.8548583984375,18.1976318359375,39.8392333984375,37.9034423828125,40.213134765625,52.720458984375,20.7269287109375,38.9459228515625,34.71337890625,24.7724609375,63.81103515625,20.3756103515625,98.4300537109375,48.37841796875,518.6884765625,76.2381591796875,43.1173095703125,292.526123046875,37.257080078125,43.227294921875,52.0107421875,14.09130859375,77.96484375,81.0618896484375,49.5771484375,31.451416015625,38.650390625,59.0484619140625,62.2021484375,26.0164794921875,27.087890625,2261.827392578125,25.4256591796875,55.721435546875,79.4932861328125,51.5072021484375,73.758544921875,70.376220703125,18.093994140625,36.071044921875,32.6405029296875,36.6810302734375,20.4649658203125
AFF4_P1P2,21.0498046875,23.40478515625,14.54541015625,0.0,12.609375,36.2840576171875,10.16357421875,57.2353515625,32.4517822265625,17.4375,5.0220947265625,48.6982421875,5.3514404296875,28.226806640625,20.547607421875,91.7049560546875,93.58990478515625,24.2132568359375,24.3739013671875,34.996826171875,56.2509765625,5.7635498046875,29.9925537109375,85.3978271484375,6.2957763671875,28.23583984375,30.7337646484375,6.4486083984375,7.296630859375,24.7838134765625,32.0992431640625,12.0758056640625,22.7681884765625,38.6083984375,54.504150390625,7.264404296875,30.04541015625,36.422607421875,53.5184326171875,45.48486328125,27.84619140625,24.09716796875,23.85693359375,24.02978515625,27.3822021484375,32.08203125,31.6409912109375,14.0447998046875,7.7745361328125,21.4893798828125,7.4068603515625,22.4765625,17.6798095703125,20.8822021484375,8.609619140625,4.860107421875,33.5518798828125,27.61279296875,23.0521240234375,56.72119140625,30.0626220703125,40.79150390625,21.978271484375,21.790283203125,23.7633056640625,22.835693359375,35.0355224609375,27.70947265625,25.138916015625,26.8232421875,86.58953857421875,34.9962158203125,29.711669921875,28.2620849609375,32.472900390625,10.6707763671875,5.470458984375,1.8970947265625,4.5831298828125,25.9598388671875,26.0362548828125,129.55615234375,53.760498046875,24.239990234375,37.4658203125,32.90771484375,20.075439453125,38.97705078125,35.864013671875,29.9306640625,21.9691162109375,45.7666015625,31.1151123046875,26.511962890625,22.08056640625,29.349853515625,24.02294921875,8.1893310546875,10.3955078125,6.65234375,22.76220703125,41.1927490234375,21.405517578125,24.4598388671875,9.70166015625,26.158935546875,33.790771484375,4.814208984375,30.7034912109375,26.7042236328125,20.16845703125,30.1097412109375,27.0018310546875,22.8546142578125,55.9779052734375,24.80517578125,4.1851806640625,26.284423828125,14.333740234375,7.3148193359375,3.6312255859375,20.6695556640625,28.4420166015625,25.870849609375,26.822998046875,4.1968994140625,24.664794921875,19.771484375,21.07666015625,25.4041748046875,24.571533203125,24.996337890625,29.52099609375,30.7685546875,14.0992431640625,23.03515625,24.1251220703125,16.42138671875,39.02490234375,4.546875,51.3233642578125,28.1572265625,20.6812744140625,33.180908203125,57.641357421875,41.1612548828125,11.2679443359375,13.283203125,24.90869140625,21.401611328125,36.758056640625,64.406005859375,20.4857177734375,26.0521240234375,5.5843505859375,28.6859130859375,13.6624755859375,10.382080078125,21.966552734375,43.4425048828125,26.069091796875,41.9378662109375,18.0206298828125,31.592041015625,24.00830078125,23.8336181640625,4.135498046875,18.103271484375,24.0987548828125,26.5714111328125,14.4847412109375,6.6712646484375,23.315185546875,29.590087890625,47.5673828125,23.139892578125,22.59326171875,22.1973876953125,2.6304931640625,4.0936279296875,5.8267822265625,8.3419189453125,26.31005859375,28.1729736328125,26.3863525390625,11.828369140625,28.1912841796875,28.91357421875,35.031494140625,22.7589111328125,7.6258544921875,23.128662109375,13.52978515625,28.199462890625,26.65087890625,27.3150634765625,4.894775390625,33.66259765625,29.6099853515625,31.76416015625,22.5406494140625,35.018798828125,41.65087890625,40.7825927734375,46.9857177734375,57.7606201171875,58.9991455078125,34.391845703125,25.5587158203125,95.7340087890625,8.2606201171875,28.938232421875,10.6749267578125,8.9447021484375,9.005615234375,10.2862548828125,84.0714111328125,24.676513671875,54.56884765625,20.9317626953125,18.9444580078125,114.9603271484375,25.11865234375,27.2601318359375,51.49169921875,28.4246826171875,23.7838134765625,51.668212890625,206.1004638671875,68.267822265625,33.107666015625,40.7362060546875,11.8621826171875,3.9447021484375,29.58203125,27.01953125,47.0069580078125,39.125732421875,30.88427734375,17.2021484375,9.5028076171875,17.8990478515625,25.5220947265625,11.8955078125,40.452392578125,2.5887451171875,12.3748779296875,28.4700927734375,23.1119384765625,31.3779296875,24.0516357421875,47.077880859375,28.5162353515625,38.0653076171875,91.971435546875,49.5970458984375,35.2952880859375,46.7774658203125,7.852783203125,21.0841064453125,75.86871337890625,58.4715576171875,77.7813720703125,6.7305908203125,28.9180908203125,11.5787353515625,27.9222412109375,24.4515380859375,33.44580078125,34.943115234375,9.8040771484375,23.9222412109375,26.454345703125,6.37646484375,35.13623046875,20.2235107421875,62.8924560546875,43.19873046875,457.209228515625,41.3294677734375,22.7843017578125,251.751953125,32.613037109375,10.871826171875,36.490478515625,2.562744140625,76.778076171875,77.0748291015625,44.587890625,25.11572265625,34.312255859375,46.1949462890625,41.654541015625,6.4075927734375,5.9150390625,2253.086669921875,9.1331787109375,43.352783203125,74.0679931640625,20.7064208984375,70.332275390625,61.554931640625,10.617919921875,26.99951171875,12.6678466796875,25.2982177734375,20.0589599609375
BMPR2_P1P2,31.45458984375,49.093017578125,28.740966796875,12.609375,0.0,41.9979248046875,24.15087890625,62.18359375,28.4490966796875,36.221435546875,15.6678466796875,49.1181640625,11.8817138671875,32.754150390625,20.0673828125,141.5477294921875,97.15216064453125,29.7259521484375,34.6129150390625,36.20849609375,68.510009765625,15.6275634765625,38.5843505859375,114.8353271484375,17.5477294921875,23.2822265625,39.8214111328125,10.7017822265625,27.111572265625,29.7611083984375,27.8404541015625,36.9022216796875,45.5211181640625,47.0439453125,58.752685546875,17.17822265625,36.045654296875,44.773193359375,57.1446533203125,52.052490234375,32.533447265625,31.09375,27.1728515625,24.160400390625,34.7803955078125,48.093017578125,33.6053466796875,35.9371337890625,32.3153076171875,33.9449462890625,11.7181396484375,27.410400390625,23.0655517578125,26.3802490234375,28.0908203125,17.618408203125,41.2896728515625,35.266845703125,31.1016845703125,62.79248046875,36.1153564453125,55.163818359375,25.343017578125,29.93212890625,32.4830322265625,29.211181640625,40.9542236328125,34.564697265625,34.888916015625,32.795654296875,89.51849365234375,35.7117919921875,37.0849609375,33.9222412109375,64.84326171875,31.5794677734375,25.30908203125,12.6265869140625,15.6021728515625,29.9827880859375,29.4776611328125,102.1064453125,60.861328125,30.986328125,43.67724609375,41.27978515625,24.1064453125,46.619873046875,43.4931640625,32.937255859375,28.2066650390625,48.537841796875,33.2073974609375,29.661865234375,31.015625,38.096923828125,32.39697265625,24.8802490234375,31.5712890625,22.0078125,31.569091796875,50.9368896484375,23.744140625,29.4476318359375,24.388427734375,42.256591796875,39.783935546875,15.278564453125,38.0233154296875,30.9888916015625,34.819091796875,33.9215087890625,30.5179443359375,27.6771240234375,60.7926025390625,25.80224609375,5.5770263671875,28.875,37.171142578125,23.9078369140625,15.7603759765625,26.9874267578125,43.1671142578125,31.06591796875,29.33935546875,11.6156005859375,31.03662109375,29.47216796875,27.477294921875,34.4862060546875,31.865478515625,30.739501953125,36.3173828125,37.85400390625,9.6754150390625,29.151123046875,31.9403076171875,22.8818359375,41.256591796875,22.181884765625,55.4195556640625,31.925537109375,20.4522705078125,37.0380859375,58.387451171875,39.3477783203125,14.4361572265625,16.0947265625,47.6328125,20.602294921875,37.2900390625,71.660400390625,26.2672119140625,26.7811279296875,14.4093017578125,34.5350341796875,29.3302001953125,31.221923828125,29.187255859375,47.9442138671875,34.1298828125,44.3421630859375,27.5406494140625,36.156494140625,28.02587890625,32.7591552734375,7.87353515625,17.32763671875,25.9422607421875,35.9803466796875,12.0958251953125,8.4820556640625,17.642822265625,29.17529296875,45.837646484375,25.735107421875,24.6689453125,27.4051513671875,11.8328857421875,10.9014892578125,22.8519287109375,22.7738037109375,31.392822265625,32.2427978515625,32.9632568359375,17.509521484375,32.7877197265625,31.43701171875,39.570556640625,55.9200439453125,28.7955322265625,44.43359375,43.02294921875,33.00927734375,32.6064453125,29.8023681640625,11.747802734375,41.48193359375,34.3843994140625,36.276611328125,33.8712158203125,34.860107421875,40.81005859375,34.9415283203125,42.7611083984375,48.4075927734375,51.5950927734375,41.9951171875,27.9608154296875,99.6695556640625,19.5242919921875,34.87841796875,18.7462158203125,19.7779541015625,24.436767578125,28.0035400390625,98.1563720703125,32.029052734375,101.814697265625,41.0372314453125,40.2843017578125,143.5352783203125,40.604248046875,18.3609619140625,53.479248046875,34.8165283203125,32.7320556640625,55.299072265625,216.8197021484375,70.986328125,37.99951171875,45.5635986328125,7.5499267578125,8.2235107421875,50.222412109375,25.546875,52.9925537109375,44.35595703125,36.809814453125,21.93505859375,21.3897705078125,29.8587646484375,37.6927490234375,26.074951171875,36.035888671875,13.5955810546875,34.4222412109375,28.1190185546875,26.4390869140625,31.5966796875,34.5418701171875,50.052490234375,31.7535400390625,25.4879150390625,117.660888671875,54.6275634765625,43.1292724609375,50.2884521484375,16.666748046875,55.7593994140625,106.89141845703125,65.7689208984375,72.1260986328125,13.7196044921875,32.4093017578125,30.2066650390625,28.7918701171875,24.3367919921875,38.229248046875,65.07470703125,27.3311767578125,45.6026611328125,48.79833984375,22.441650390625,54.436279296875,21.7073974609375,37.5289306640625,48.428955078125,394.606201171875,35.6514892578125,15.0172119140625,249.4453125,33.4794921875,23.8310546875,18.9609375,19.816650390625,77.8349609375,77.3006591796875,49.88232421875,30.765625,40.898193359375,38.0545654296875,48.14990234375,18.4197998046875,19.986328125,2271.739013671875,27.0562744140625,47.0859375,69.8165283203125,20.3360595703125,74.681396484375,59.14453125,11.975830078125,33.60888671875,18.3890380859375,29.7069091796875,45.3226318359375
