sgRNA,ADNP2,AFF4,AHCY,AHDC1,APITD1,AR,ARID2,ARID3A,ARID3B,ARID4B,ARNT,ATMIN,ATXN7,BNC1,BOLA3,BPTF,BRPF1,CAMTA2,CDK2,CDX1,CHAMP1,CHD7,CNBP,CPEB1,CRAMP1L,CREBBP,CSRNP2,CTBP1,DAXX,DEK,DLX2,DNAJC19,DNTTIP1,DOT1L,ELMSAN1,EOMES,EP300,ESRRA,ETS1,ETV3,EZH1,FOS,FOXC1,FOXI3,GATA4,GATA6,GATAD1,GBX1,GLI3,GTF2I,HAND1,HAND2,HIF1A,HMG20A,HOXB4,ID2,IKZF1,IRF4,IRX2,ISL1,JUN,KAT7,KCNIP3,KDM5B,KDM5C,KLF10,KLF12,KMT2A,LEF1,LHX2,LZTR1,LZTS1,MAFB,MAP3K7,MAPK8IP1,MBD6,MEF2A,MEF2C,MEF2D,MEIS1,MIXL1,MLLT1,MLLT10,MLX,MSANTD4,MSX2,MTF1,MTF2,MYCN,MYOCD,MYRF,NCOA6,NFIL3,NFX1,NKX2-3,NKX2-5,NKX3-2,NONO,NOTCH2,NR3C1,OVOL1,OVOL2,PAX2,PAX7,PBX2,PCGF2,PCGF6,PHF21A,PIN1,PITX2,PLAGL1,PLAGL2,PPP1R13L,PURA,RARA,RARG,RB1,RB1CC1,RBL2,RBPJ,RBPJL,RCOR2,RFX7,RNF2,RREB1,RUNX2,SALL2,SETDB1,SIRT6,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMARCA4,SOX10,SOX11,SOX4,SP4,SP8,SUPT4H1,TADA2B,TADA3,TAF12,TAF4,TAF5L,TBX18,TBX2,TBX20,TBX5,TCEB3,TCF7,TFAP4,TFEB,THAP2,THAP4,THRA,TIGD1,TOPORS,TP53,TULP4,WT1,YAP1,YWHAE,ZBTB10,ZBTB12,ZC3H15,ZC3H3,ZEB1,ZEB2,ZFP36L1,ZFP64,ZFPM2,ZIC2,ZIC5,ZNF148,ZNF18,ZNF219,ZNF331,ZNF358,ZNF384,ZNF391,ZNF41,ZNF425,ZNF439,ZNF454,ZNF460,ZNF462,ZNF496,ZNF503,ZNF518B,ZNF532,ZNF541,ZNF598,ZNF608,ZNF649,ZNF688,ZNF71,ZNF718,ZNF746,ZNF782,ZNF787,ZNF8,ZNF814,ZNF844,ZNF91,ZSCAN10,ZSCAN20,ZSCAN32
ADNP2,0.0,21.7236328125,20.4412841796875,53.992919921875,43.2703857421875,76.4708251953125,42.433837890625,34.9981689453125,48.08447265625,69.6973876953125,103.8460693359375,30.195068359375,53.5931396484375,47.47174072265625,44.4189453125,22.0286865234375,126.2974853515625,92.027587890625,57.4205322265625,53.775146484375,37.248291015625,17.57861328125,20.1822509765625,51.3388671875,39.401123046875,59.62701416015625,66.3316650390625,18.171875,61.7628173828125,35.430419921875,28.8895263671875,43.0257568359375,42.3896484375,143.68017578125,47.453125,70.83349609375,59.57470703125,31.648193359375,21.6533203125,42.183349609375,26.8831787109375,48.093505859375,18.27099609375,54.8355712890625,127.9749755859375,57.4505615234375,53.7396240234375,39.1800537109375,32.30419921875,31.125732421875,67.2701416015625,55.1732177734375,173.02813720703125,51.2486572265625,155.89263916015625,37.869384765625,63.79443359375,35.27392578125,59.394287109375,46.4505615234375,39.4105224609375,96.9288330078125,45.4764404296875,21.143310546875,53.9822998046875,41.0057373046875,25.17529296875,206.40777587890625,35.96728515625,81.8543701171875,80.290771484375,55.8858642578125,25.5640869140625,49.7027587890625,49.0626220703125,34.0911865234375,26.12841796875,38.7470703125,28.0472412109375,120.50030517578125,57.7158203125,97.6767578125,54.163330078125,52.88330078125,56.05322265625,57.4517822265625,40.0546875,26.8428955078125,44.726806640625,39.8551025390625,76.52197265625,22.9908447265625,69.779052734375,51.310302734375,67.9691162109375,134.370361328125,66.0955810546875,74.86126708984375,28.474853515625,57.892333984375,60.745361328125,39.0986328125,56.937255859375,48.4871826171875,64.562255859375,18.3148193359375,50.67724609375,33.8172607421875,78.985595703125,44.1875,30.25634765625,24.788818359375,48.8642578125,47.330078125,19.9998779296875,33.0965576171875,40.994384765625,34.51611328125,35.6617431640625,46.8770751953125,60.3094482421875,291.4671630859375,51.6629638671875,41.1427001953125,39.285888671875,41.9539794921875,16.2923583984375,115.5487060546875,54.9752197265625,29.7203369140625,21.455810546875,49.0428466796875,95.8597412109375,35.6043701171875,65.1488037109375,68.63299560546875,118.5692138671875,42.5238037109375,51.3232421875,104.172119140625,39.675537109375,108.70166015625,68.73583984375,82.2103271484375,50.2059326171875,59.648681640625,47.370849609375,41.8382568359375,424.0933837890625,39.96533203125,24.3245849609375,87.664306640625,93.09136962890625,37.7130126953125,47.137451171875,33.159912109375,59.7421875,53.150146484375,11.4334716796875,42.479736328125,75.47357177734375,42.387451171875,80.6075439453125,26.87548828125,120.95294189453125,49.3800048828125,38.2738037109375,314.7994384765625,36.74072265625,24.724853515625,57.0821533203125,61.3497314453125,34.0853271484375,20.725830078125,77.1297607421875,61.4644775390625,43.1475830078125,75.2529296875,47.6629638671875,32.623291015625,87.711669921875,43.0284423828125,54.9930419921875,54.9288330078125,53.9635009765625,52.4078369140625,14.4066162109375,54.3843994140625,9.0570068359375,13.7486572265625,93.963134765625,55.4842529296875,60.1358642578125,49.5322265625,56.77734375,52.54254150390625,53.1890869140625,48.29345703125,34.034423828125,53.3470458984375,67.41656494140625,34.013427734375,52.8582763671875,63.97998046875,65.125244140625,55.335205078125,58.9820556640625,64.883056640625,64.42919921875
AFF4,21.7236328125,0.0,7.5921630859375,47.288818359375,18.3465576171875,48.1966552734375,17.41845703125,30.8555908203125,31.533447265625,40.0706787109375,67.2689208984375,31.362548828125,29.3280029296875,29.32159423828125,19.66162109375,15.4552001953125,79.2965087890625,67.73876953125,42.3648681640625,29.5537109375,41.2353515625,5.909912109375,4.5010986328125,34.376220703125,17.0283203125,41.52545166015625,41.9180908203125,23.276123046875,37.4532470703125,26.323974609375,17.8770751953125,15.6746826171875,25.96875,91.468017578125,23.44775390625,47.93212890625,37.243896484375,9.9501953125,10.210693359375,21.94091796875,8.2479248046875,26.988037109375,16.682373046875,27.4522705078125,71.6407470703125,26.6964111328125,33.9666748046875,21.0101318359375,26.50341796875,28.34521484375,36.7315673828125,30.6954345703125,124.24517822265625,23.4439697265625,117.08209228515625,16.92138671875,44.211669921875,18.694091796875,35.402099609375,73.0118408203125,26.9239501953125,57.9859619140625,25.7877197265625,6.041015625,35.6336669921875,21.5115966796875,4.456787109375,137.79791259765625,14.21142578125,47.8931884765625,54.966796875,37.2904052734375,3.2708740234375,27.0845947265625,27.2562255859375,6.4793701171875,28.085205078125,31.733154296875,12.7623291015625,90.71685791015625,36.2890625,45.366943359375,28.7275390625,33.44140625,39.8212890625,20.2161865234375,16.87255859375,8.2940673828125,19.24365234375,27.5076904296875,48.388916015625,16.7918701171875,42.11328125,31.21240234375,46.7347412109375,88.520751953125,40.9957275390625,50.22601318359375,13.73974609375,32.24609375,37.7587890625,20.483642578125,27.8369140625,26.0665283203125,49.793701171875,6.4610595703125,22.345703125,11.2200927734375,56.455322265625,29.8330078125,11.197998046875,15.142333984375,28.765869140625,32.349365234375,3.1270751953125,11.6773681640625,18.802978515625,15.659423828125,18.6317138671875,31.9000244140625,38.3858642578125,276.3231201171875,39.8848876953125,32.6322021484375,27.080322265625,18.6456298828125,13.0396728515625,100.7464599609375,21.0675048828125,9.3455810546875,9.77783203125,17.8765869140625,43.0758056640625,38.4625244140625,40.5867919921875,52.70892333984375,89.6107177734375,10.2652587890625,29.758544921875,86.2236328125,10.4697265625,74.514892578125,45.35009765625,65.5225830078125,36.2315673828125,36.76220703125,26.336669921875,34.0706787109375,415.1251220703125,7.1982421875,6.6790771484375,72.576171875,79.44512939453125,19.7791748046875,26.321533203125,24.80859375,33.05029296875,24.248291015625,8.5379638671875,17.077880859375,49.33709716796875,12.591064453125,68.7208251953125,6.23828125,82.52984619140625,29.5230712890625,8.5345458984375,295.2337646484375,11.822265625,5.10205078125,38.3634033203125,30.6429443359375,11.9442138671875,5.509765625,45.6146240234375,48.6326904296875,24.5660400390625,41.0478515625,24.8150634765625,10.185302734375,34.99853515625,24.5484619140625,38.9696044921875,36.6605224609375,24.8177490234375,39.1229248046875,6.7889404296875,25.6060791015625,9.2518310546875,5.2247314453125,73.137939453125,27.7315673828125,36.2181396484375,30.1748046875,34.521240234375,33.12042236328125,35.6417236328125,27.814697265625,12.151611328125,28.4886474609375,40.41339111328125,13.863037109375,31.9234619140625,42.171142578125,43.316650390625,29.296142578125,67.8800048828125,35.549560546875,42.448486328125
AHCY,20.4412841796875,7.5921630859375,0.0,42.2335205078125,20.8193359375,53.111083984375,31.8558349609375,31.70849609375,30.7349853515625,49.28564453125,61.07421875,33.8956298828125,28.9951171875,26.81463623046875,20.0692138671875,20.608154296875,102.127197265625,56.7088623046875,45.81689453125,27.2347412109375,39.6297607421875,11.4757080078125,13.268798828125,29.3084716796875,16.6429443359375,42.39813232421875,38.9560546875,16.9713134765625,43.314208984375,24.2415771484375,14.843017578125,27.570068359375,28.2362060546875,86.7950439453125,21.5628662109375,72.8760986328125,41.5074462890625,16.1046142578125,12.3529052734375,19.7899169921875,10.66748046875,28.0745849609375,13.0936279296875,28.683349609375,88.068115234375,30.86474609375,38.620361328125,21.94775390625,22.2349853515625,22.9832763671875,40.994384765625,34.998291015625,113.90838623046875,37.65625,121.86444091796875,20.9503173828125,38.5826416015625,18.7593994140625,32.5089111328125,78.20947265625,33.5390625,59.68310546875,21.0107421875,12.9561767578125,34.064697265625,16.364501953125,7.8790283203125,158.36663818359375,15.8248291015625,53.843505859375,50.9722900390625,35.530517578125,11.964599609375,31.114501953125,22.048583984375,16.64697265625,30.0836181640625,35.1734619140625,20.991943359375,96.89251708984375,45.2086181640625,55.9896240234375,27.7381591796875,35.6373291015625,31.7877197265625,22.642578125,27.8519287109375,16.320556640625,21.9449462890625,38.29296875,54.6407470703125,16.419921875,38.0399169921875,32.0289306640625,43.63525390625,120.4049072265625,42.33056640625,46.73956298828125,20.7991943359375,35.7432861328125,34.8153076171875,17.1649169921875,28.7569580078125,23.9365234375,42.8118896484375,11.3525390625,24.7557373046875,15.6904296875,48.8634033203125,32.2293701171875,9.4559326171875,13.9385986328125,29.3380126953125,24.5504150390625,7.63671875,16.386962890625,23.2423095703125,17.0177001953125,17.06201171875,29.2587890625,39.94482421875,281.673583984375,26.84716796875,45.0283203125,29.5286865234375,17.6435546875,12.826171875,96.550537109375,29.529052734375,24.547607421875,22.9183349609375,33.521240234375,62.12646484375,42.09521484375,56.3916015625,41.19830322265625,101.83544921875,18.217529296875,33.5745849609375,83.0364990234375,16.2452392578125,61.2933349609375,42.8065185546875,56.15185546875,30.260498046875,30.6458740234375,33.1468505859375,29.251220703125,447.030517578125,15.9608154296875,15.2890625,63.8890380859375,69.53948974609375,19.452880859375,29.3458251953125,19.3387451171875,31.6837158203125,29.1280517578125,14.78125,21.9368896484375,52.86041259765625,19.1939697265625,56.574951171875,16.9810791015625,84.35784912109375,44.8291015625,19.739013671875,303.364990234375,19.6324462890625,8.0198974609375,33.7392578125,30.719970703125,11.27490234375,13.0260009765625,49.791748046875,40.67138671875,21.702392578125,46.3795166015625,22.246337890625,13.2789306640625,53.8699951171875,22.266845703125,27.75,27.490234375,33.539794921875,33.346435546875,5.8701171875,22.584228515625,7.363525390625,7.345947265625,61.0963134765625,31.645263671875,34.594970703125,28.4908447265625,38.1949462890625,34.60931396484375,31.33984375,22.5050048828125,16.8577880859375,29.99951171875,45.13690185546875,25.0208740234375,31.052001953125,39.8028564453125,39.9017333984375,29.2957763671875,85.48486328125,38.6087646484375,47.8377685546875
AHDC1,53.992919921875,47.288818359375,42.2335205078125,0.0,24.6099853515625,23.0323486328125,58.189697265625,22.7447509765625,18.980224609375,33.9195556640625,66.5535888671875,79.767578125,18.6856689453125,17.29083251953125,22.0947265625,82.5181884765625,82.9034423828125,24.380615234375,24.5804443359375,27.496826171875,127.939208984375,35.0419921875,52.9454345703125,13.73046875,22.62255859375,22.80792236328125,22.1917724609375,31.9169921875,22.2696533203125,13.516845703125,19.6241455078125,74.1439208984375,52.5107421875,63.77734375,16.96337890625,139.17431640625,30.0224609375,51.96240234375,51.678466796875,19.082275390625,38.2103271484375,21.77490234375,66.008056640625,17.3121337890625,141.1632080078125,24.7645263671875,106.2506103515625,18.4837646484375,13.056884765625,79.320556640625,55.5592041015625,24.5626220703125,125.29229736328125,96.5858154296875,58.22906494140625,22.06884765625,12.208984375,18.86767578125,24.615234375,152.3480224609375,22.5513916015625,38.3055419921875,16.7742919921875,58.61181640625,19.1724853515625,17.2928466796875,39.991455078125,126.73931884765625,26.3837890625,27.9686279296875,29.985107421875,17.9735107421875,53.5943603515625,22.4461669921875,19.1063232421875,54.6766357421875,105.154296875,106.94140625,88.7098388671875,43.57623291015625,57.30322265625,60.776611328125,20.702392578125,17.81640625,18.090576171875,35.1136474609375,37.666259765625,74.7459716796875,23.1923828125,105.0401611328125,27.49951171875,35.0364990234375,21.86279296875,18.729736328125,22.1683349609375,221.72509765625,18.2825927734375,19.46844482421875,76.885009765625,19.369140625,19.8837890625,18.0302734375,19.032470703125,19.5096435546875,14.88623046875,43.9029541015625,74.2626953125,48.7896728515625,18.308837890625,20.8701171875,24.49853515625,68.706787109375,18.202880859375,13.622314453125,36.5506591796875,26.2864990234375,27.758544921875,20.95556640625,21.4708251953125,22.3365478515625,19.4422607421875,403.5582275390625,27.8377685546875,126.5252685546875,26.73291015625,17.5208740234375,23.5699462890625,160.0611572265625,54.6041259765625,61.0213623046875,66.787841796875,71.2364501953125,120.4327392578125,54.4813232421875,99.7044677734375,23.97674560546875,193.9632568359375,59.8253173828125,20.599853515625,25.04638671875,65.63818359375,63.096923828125,17.661376953125,36.9195556640625,38.2384033203125,26.62451171875,22.5,19.7066650390625,534.5157470703125,50.891845703125,41.3846435546875,21.996826171875,24.11724853515625,16.8446044921875,34.345703125,19.654296875,20.07470703125,30.781494140625,38.1380615234375,22.559326171875,32.03753662109375,43.3330078125,124.3770751953125,45.34033203125,37.58624267578125,102.9627685546875,69.0653076171875,356.4552001953125,29.2958984375,44.986083984375,11.6759033203125,39.7327880859375,63.2081298828125,63.72021484375,23.6517333984375,19.2747802734375,16.2449951171875,33.348388671875,17.7818603515625,27.7763671875,88.43798828125,13.4730224609375,18.5989990234375,20.6407470703125,28.1375732421875,16.1468505859375,44.4534912109375,31.1461181640625,38.1282958984375,51.1949462890625,24.807861328125,26.9468994140625,15.5216064453125,14.153564453125,21.11181640625,20.65289306640625,17.4942626953125,18.10400390625,22.674560546875,23.1278076171875,23.39898681640625,96.354736328125,19.3223876953125,15.187255859375,16.294189453125,20.604248046875,175.7073974609375,22.978271484375,22.7265625
APITD1,43.2703857421875,18.3465576171875,20.8193359375,24.6099853515625,0.0,12.004638671875,30.7562255859375,16.635498046875,8.6304931640625,14.146240234375,47.60400390625,53.5137939453125,4.28271484375,5.04095458984375,5.2545166015625,44.22314453125,43.86669921875,24.1634521484375,18.569580078125,7.8819580078125,85.6234130859375,15.6461181640625,19.978759765625,8.8287353515625,7.8709716796875,17.26458740234375,8.017333984375,26.1158447265625,6.9375,10.1619873046875,17.689697265625,25.68017578125,29.7374267578125,45.3111572265625,3.8731689453125,95.9427490234375,12.5037841796875,15.0657958984375,23.3958740234375,3.3980712890625,14.82861328125,3.3194580078125,49.1759033203125,4.41064453125,107.543701171875,8.27001953125,65.6904296875,2.7900390625,13.3326416015625,61.0860595703125,21.66259765625,6.370849609375,99.78485107421875,57.121826171875,53.01507568359375,3.7762451171875,13.2203369140625,3.4864501953125,5.8382568359375,139.7255859375,10.190673828125,19.6142578125,5.896728515625,23.9110107421875,9.756103515625,5.944091796875,14.0592041015625,87.64324951171875,4.0172119140625,12.24658203125,21.9359130859375,7.793701171875,17.871337890625,4.296875,6.47998046875,18.223388671875,77.5174560546875,75.2139892578125,48.357666015625,40.76239013671875,50.2518310546875,19.9744873046875,5.6934814453125,5.1717529296875,10.2701416015625,6.60009765625,15.1722412109375,40.40380859375,2.4739990234375,73.224853515625,11.5709228515625,28.0625,8.3480224609375,7.1397705078125,10.123291015625,138.6409912109375,8.384033203125,12.13580322265625,41.3421630859375,5.3319091796875,6.7008056640625,6.9215087890625,3.5294189453125,2.88427734375,14.8690185546875,14.2880859375,46.6861572265625,18.423095703125,15.6009521484375,6.2117919921875,5.3162841796875,38.4305419921875,3.3675537109375,11.4661865234375,12.7509765625,2.8525390625,10.4630126953125,3.3621826171875,6.94287109375,9.07421875,6.798095703125,371.84521484375,37.689697265625,80.229736328125,12.6090087890625,6.36181640625,16.7685546875,114.59765625,11.63818359375,30.58251953125,36.8958740234375,33.501953125,72.83154296875,34.394775390625,70.381591796875,16.33282470703125,145.606689453125,22.00146484375,5.8299560546875,34.5296630859375,29.8096923828125,57.6153564453125,14.5360107421875,29.021240234375,21.19970703125,11.4583740234375,9.4171142578125,14.27685546875,529.919921875,12.9288330078125,21.349853515625,26.6922607421875,27.83074951171875,3.5712890625,12.4583740234375,12.2122802734375,5.0635986328125,7.8157958984375,23.94921875,4.0562744140625,10.92120361328125,11.9940185546875,108.203125,15.5889892578125,31.17498779296875,72.541259765625,28.248046875,323.586669921875,3.7071533203125,14.9796142578125,9.9755859375,14.625,33.726806640625,34.0916748046875,9.653076171875,15.44189453125,3.666748046875,12.6011962890625,3.151123046875,3.2120361328125,31.8929443359375,5.79638671875,18.0986328125,11.264892578125,4.354248046875,10.415771484375,26.820068359375,7.81005859375,22.74169921875,24.459716796875,25.7342529296875,6.114013671875,6.7763671875,5.0867919921875,8.3023681640625,5.23406982421875,7.474609375,6.2476806640625,3.4212646484375,4.114013671875,7.60711669921875,54.8392333984375,4.740478515625,9.6961669921875,9.6719970703125,3.8455810546875,132.947998046875,5.9149169921875,10.5745849609375
AR,76.4708251953125,48.1966552734375,53.111083984375,23.0323486328125,12.004638671875,0.0,52.2720947265625,24.200439453125,11.4827880859375,11.86669921875,57.340087890625,86.0401611328125,6.623046875,9.58197021484375,13.7027587890625,85.9287109375,30.32275390625,17.2989501953125,18.85498046875,15.1070556640625,143.3948974609375,40.8958740234375,47.845458984375,13.2879638671875,21.3636474609375,15.41009521484375,8.537353515625,51.4405517578125,3.956298828125,16.1654052734375,32.409423828125,54.623046875,57.3052978515625,35.4730224609375,11.2215576171875,135.0960693359375,12.2877197265625,43.7005615234375,54.8509521484375,12.1309814453125,40.978515625,9.4669189453125,92.5684814453125,8.686279296875,141.5654296875,11.7607421875,102.410400390625,10.701171875,22.9656982421875,105.8336181640625,31.448974609375,9.999755859375,113.83416748046875,97.138671875,22.39129638671875,12.8424072265625,12.3267822265625,13.4127197265625,10.4327392578125,196.099853515625,16.046875,12.12939453125,14.794677734375,58.5196533203125,11.02880859375,17.17578125,37.5611572265625,60.67645263671875,18.5870361328125,7.039794921875,26.4222412109375,8.825439453125,46.9755859375,8.216064453125,13.447021484375,44.111083984375,130.6763916015625,127.5787353515625,90.617431640625,23.14447021484375,66.1697998046875,25.9561767578125,9.1905517578125,6.4346923828125,14.3546142578125,18.20849609375,31.6173095703125,79.852783203125,13.0457763671875,112.76416015625,4.3922119140625,50.761962890625,9.9605712890625,6.1014404296875,8.002685546875,195.2674560546875,4.586669921875,10.84014892578125,78.3958740234375,5.8736572265625,7.8468017578125,17.1109619140625,7.3792724609375,10.70068359375,13.0819091796875,43.1103515625,80.0526123046875,46.105224609375,9.8680419921875,12.4520263671875,23.9757080078125,77.1856689453125,7.2530517578125,18.7945556640625,37.15185546875,15.6474609375,21.9107666015625,14.9344482421875,19.257568359375,14.947265625,4.7880859375,450.514404296875,54.862548828125,136.0390625,23.5567626953125,16.292236328125,37.34521484375,151.65478515625,30.31689453125,59.817138671875,68.8160400390625,52.984375,100.623779296875,65.672119140625,105.1357421875,17.95465087890625,201.90966796875,48.43359375,7.3370361328125,17.0704345703125,64.1817626953125,69.1602783203125,9.6988525390625,34.569580078125,43.93017578125,18.7864990234375,13.1500244140625,22.333984375,601.347412109375,35.7891845703125,47.3935546875,17.4302978515625,16.31488037109375,13.13427734375,20.8651123046875,24.8511962890625,9.7427978515625,15.1766357421875,49.47802734375,13.3475341796875,5.73333740234375,32.7296142578125,158.30859375,39.9222412109375,12.16082763671875,114.095458984375,56.384033203125,341.92333984375,16.2569580078125,43.3331298828125,8.9619140625,22.26318359375,67.221923828125,68.7132568359375,3.1787109375,18.12109375,12.623779296875,8.6707763671875,11.047119140625,18.2803955078125,53.9483642578125,10.787841796875,25.255859375,17.4619140625,9.1611328125,13.917724609375,62.1328125,22.49951171875,52.222412109375,57.608642578125,18.0579833984375,12.971923828125,6.230712890625,8.9783935546875,9.3468017578125,4.93231201171875,10.448974609375,14.2342529296875,15.7349853515625,8.4208984375,4.60052490234375,98.1788330078125,7.642333984375,7.5968017578125,8.6817626953125,6.4105224609375,193.669189453125,6.4713134765625,6.7391357421875
ARID2,42.433837890625,17.41845703125,31.8558349609375,58.189697265625,30.7562255859375,52.2720947265625,0.0,47.2581787109375,48.055908203125,36.1077880859375,90.3826904296875,33.95703125,39.6739501953125,40.64776611328125,31.26416015625,34.7679443359375,69.1341552734375,85.824462890625,38.5933837890625,51.758056640625,80.995849609375,22.25830078125,19.0675048828125,53.175048828125,33.538818359375,55.95758056640625,58.7132568359375,51.2392578125,40.9942626953125,43.2607421875,37.3135986328125,36.6783447265625,41.838134765625,98.385986328125,37.748046875,50.9287109375,49.5908203125,27.649169921875,41.54638671875,37.151123046875,24.2716064453125,41.976806640625,46.53662109375,40.8978271484375,60.6199951171875,29.4447021484375,35.2061767578125,37.0218505859375,40.812744140625,55.885498046875,56.4058837890625,40.3624267578125,148.63311767578125,40.7142333984375,116.23687744140625,27.635498046875,61.11181640625,34.496337890625,52.000732421875,109.4805908203125,31.0089111328125,66.7149658203125,46.4007568359375,30.595947265625,55.4478759765625,41.4830322265625,20.435546875,127.28228759765625,31.873046875,44.7813720703125,62.65625,54.0914306640625,18.8499755859375,36.6624755859375,48.3157958984375,23.5406494140625,60.550537109375,55.075927734375,25.3021240234375,78.88214111328125,33.407470703125,50.7705078125,38.559326171875,45.728515625,59.474853515625,33.8375244140625,32.9921875,23.5965576171875,32.353515625,44.7615966796875,45.476806640625,39.4927978515625,57.98681640625,40.6533203125,60.5672607421875,104.496826171875,51.1636962890625,64.44134521484375,34.7880859375,39.295166015625,53.371826171875,41.067138671875,40.114013671875,40.8572998046875,65.0966796875,24.7664794921875,28.087890625,33.7066650390625,66.682861328125,41.611083984375,32.27978515625,49.155029296875,41.979736328125,57.01708984375,18.2239990234375,23.2789306640625,29.146240234375,29.89599609375,40.7593994140625,53.1124267578125,45.2462158203125,274.3001708984375,58.2191162109375,52.2750244140625,39.401611328125,34.2872314453125,29.5394287109375,105.4461669921875,28.4039306640625,13.0877685546875,18.66455078125,23.3135986328125,52.7855224609375,47.1524658203125,47.0086669921875,74.91741943359375,100.8709716796875,20.3375244140625,39.390625,91.69189453125,29.322021484375,91.80322265625,59.286865234375,76.0592041015625,53.9478759765625,57.295166015625,26.594482421875,52.9278564453125,403.2147216796875,17.358642578125,14.9730224609375,90.908935546875,88.40069580078125,37.1004638671875,34.10986328125,51.244140625,48.54931640625,30.464599609375,23.0926513671875,29.599853515625,54.85565185546875,19.17724609375,95.8160400390625,19.107421875,78.63360595703125,33.8258056640625,20.9176025390625,283.4573974609375,24.437255859375,28.360107421875,52.8199462890625,52.2359619140625,31.3333740234375,20.12744140625,54.0740966796875,68.9598388671875,42.4451904296875,47.426513671875,42.1129150390625,25.797119140625,41.979248046875,37.9276123046875,58.7298583984375,61.3663330078125,29.2655029296875,59.1312255859375,28.9927978515625,43.4273681640625,31.7523193359375,28.6956787109375,87.54248046875,31.9207763671875,47.8018798828125,45.76953125,42.909423828125,41.61138916015625,54.0823974609375,45.721923828125,24.787109375,40.5650634765625,45.72955322265625,28.197509765625,46.5914306640625,53.96142578125,58.192626953125,41.5771484375,74.4610595703125,44.616943359375,53.125
ARID3A,34.9981689453125,30.8555908203125,31.70849609375,22.7447509765625,16.635498046875,24.200439453125,47.2581787109375,0.0,8.2315673828125,32.28759765625,70.962158203125,61.4039306640625,18.18115234375,12.08929443359375,15.6861572265625,50.22216796875,67.5631103515625,34.7764892578125,28.92041015625,23.8096923828125,89.6270751953125,17.9718017578125,28.946044921875,17.9866943359375,26.7991943359375,15.14202880859375,19.05126953125,17.5150146484375,20.8134765625,14.4925537109375,19.16455078125,38.239990234375,37.9403076171875,79.4163818359375,17.3829345703125,103.3389892578125,16.3861083984375,29.1590576171875,27.6644287109375,15.0240478515625,27.172119140625,12.8240966796875,53.3072509765625,17.70703125,145.061279296875,24.52392578125,94.888427734375,9.684326171875,10.1446533203125,71.6810302734375,38.339599609375,17.657958984375,133.10198974609375,82.698486328125,69.50628662109375,14.3931884765625,22.7330322265625,11.4068603515625,19.8614501953125,116.041748046875,14.665283203125,42.0830078125,17.25048828125,33.7635498046875,17.414306640625,17.35986328125,27.9656982421875,132.05364990234375,15.1588134765625,32.828369140625,36.4241943359375,15.283447265625,29.76806640625,12.988037109375,19.413818359375,39.307861328125,74.7359619140625,79.9232177734375,58.106201171875,57.76409912109375,57.5469970703125,52.7110595703125,22.8392333984375,12.1258544921875,19.8248291015625,33.778076171875,21.1778564453125,49.042236328125,19.9058837890625,80.83837890625,26.5948486328125,19.926025390625,25.2701416015625,17.1024169921875,22.50048828125,175.9791259765625,22.04248046875,26.24835205078125,55.2054443359375,20.2259521484375,17.8558349609375,18.1368408203125,18.4114990234375,15.0263671875,22.6983642578125,20.565185546875,67.3861083984375,39.43017578125,27.6427001953125,14.0054931640625,15.6966552734375,45.2559814453125,14.7630615234375,20.1661376953125,22.14892578125,15.032470703125,14.9891357421875,13.2779541015625,14.06494140625,16.873779296875,16.080322265625,405.4912109375,51.475341796875,86.0029296875,8.6617431640625,21.037109375,17.092041015625,167.9501953125,39.635986328125,41.714599609375,39.3326416015625,46.371337890625,105.3310546875,37.462646484375,73.638427734375,27.82159423828125,181.780029296875,48.80712890625,15.2542724609375,42.5103759765625,54.0252685546875,83.4288330078125,30.1573486328125,40.2080078125,32.64208984375,24.9989013671875,17.3131103515625,9.69677734375,535.84619140625,35.4344482421875,27.1015625,30.2091064453125,33.76605224609375,13.019775390625,24.9510498046875,12.9693603515625,20.2135009765625,22.2559814453125,19.631103515625,17.5032958984375,23.52032470703125,27.0838623046875,121.169921875,25.7633056640625,48.32318115234375,91.48681640625,47.831787109375,339.547607421875,20.2186279296875,29.5926513671875,18.428466796875,33.66015625,53.729248046875,45.8123779296875,27.884765625,24.005859375,12.408447265625,33.0682373046875,15.66015625,14.5147705078125,69.6072998046875,15.085205078125,28.96435546875,18.793701171875,19.906982421875,13.96044921875,31.84814453125,33.1748046875,24.92529296875,28.88134765625,37.0098876953125,29.00390625,22.11572265625,13.9044189453125,15.9488525390625,17.36492919921875,18.43017578125,19.9588623046875,15.4649658203125,18.348388671875,20.51214599609375,72.3692626953125,16.0009765625,17.2630615234375,24.1705322265625,21.2467041015625,120.555419921875,21.2926025390625,22.4713134765625
